# player track of capture 2026-09-15_13-16-33-496 (schema 0.34.0, mod 0.28.0): one line per consecutive brain tick from tick 1, the recorder player_px (his feet, player.Bottom) and player_vel columns, px_x,px_y,vel_x,vel_y
52618.33,5903.46,3.04,-4.61
52621.27,5899.25,2.94,-4.21
52624.29,5895.44,3.02,-3.81
52627.21,5892.03,2.92,-3.41
52630.21,5889.02,3.00,-3.01
52633.29,5886.41,3.08,-2.61
52636.27,5884.20,2.98,-2.21
52639.33,5882.39,3.06,-1.81
52642.29,5880.98,2.96,-1.41
52645.33,5879.97,3.04,-1.01
52648.27,5879.36,2.94,-0.61
52651.29,5879.15,3.02,-0.21
52654.21,5879.34,2.92,0.19
52657.21,5879.93,3.00,0.59
52660.29,5880.92,3.08,0.99
52663.27,5882.31,2.98,1.39
52666.33,5884.10,3.06,1.79
52669.29,5886.29,2.96,2.19
52672.33,5888.88,3.04,2.59
52675.27,5891.87,2.94,2.99
52678.29,5895.26,3.02,3.39
52681.21,5899.05,2.92,3.79
52684.21,5903.24,3.00,4.19
52687.29,5907.83,3.08,4.59
52690.27,5912.82,2.98,4.99
52693.33,5918.21,3.06,5.39
52696.29,5924.00,2.96,5.79
52699.33,5930.19,3.04,6.19
52702.27,5936.78,2.94,6.59
52705.11,5943.77,2.84,6.99
52707.85,5951.16,2.74,7.39
52710.49,5952.00,2.64,0.84
52713.03,5952.00,2.54,0.00
52715.29,5952.00,2.26,0.00
52717.27,5952.00,1.98,0.00
52718.97,5952.00,1.70,0.00
52720.39,5952.00,1.42,0.00
52721.53,5952.00,1.14,0.00
52722.39,5952.00,0.86,0.00
52722.97,5952.00,0.58,0.00
52723.27,5952.00,0.30,0.00
52723.29,5952.00,0.02,0.00
52723.23,5952.00,-0.06,0.00
52723.09,5952.00,-0.14,0.00
52722.87,5952.00,-0.22,0.00
52722.57,5952.00,-0.30,0.00
52722.19,5952.00,-0.38,0.00
52721.73,5952.00,-0.46,0.00
52721.19,5952.00,-0.54,0.00
52720.57,5952.00,-0.62,0.00
52719.87,5952.00,-0.70,0.00
52719.09,5952.00,-0.78,0.00
52718.23,5952.00,-0.86,0.00
52717.29,5952.00,-0.94,0.00
52716.27,5952.00,-1.02,0.00
52715.17,5952.00,-1.10,0.00
52713.99,5952.00,-1.18,0.00
52712.73,5952.00,-1.26,0.00
52711.39,5952.00,-1.34,0.00
52709.96,5952.00,-1.42,0.00
52708.46,5952.00,-1.50,0.00
52706.89,5952.00,-1.58,0.00
52705.23,5952.00,-1.66,0.00
52703.49,5952.00,-1.74,0.00
52701.67,5952.00,-1.82,0.00
52699.77,5952.00,-1.90,0.00
52697.79,5952.00,-1.98,0.00
52695.73,5952.00,-2.06,0.00
52693.59,5952.00,-2.14,0.00
52691.37,5952.00,-2.22,0.00
52689.07,5952.00,-2.30,0.00
52686.69,5952.00,-2.38,0.00
52684.23,5952.00,-2.46,0.00
52681.69,5952.00,-2.54,0.00
52679.07,5952.00,-2.62,0.00
52676.37,5952.00,-2.70,0.00
52673.59,5952.00,-2.78,0.00
52670.73,5952.00,-2.86,0.00
52667.79,5952.00,-2.94,0.00
52664.77,5952.00,-3.02,0.00
52661.95,5952.00,-2.82,0.00
52659.33,5952.00,-2.62,0.00
52656.91,5952.00,-2.42,0.00
52654.69,5952.00,-2.22,0.00
52652.67,5952.00,-2.02,0.00
52650.85,5952.00,-1.82,0.00
52649.23,5952.00,-1.62,0.00
52647.80,5952.00,-1.42,0.00
52646.66,5952.00,-1.14,0.00
52645.80,5960.00,-0.86,0.00
52645.23,5960.00,-0.58,0.00
52644.93,5960.00,-0.30,0.00
52644.91,5960.00,-0.02,0.00
52644.96,5960.00,0.06,0.00
52645.11,5960.00,0.14,0.00
52645.32,5960.00,0.22,0.00
52645.62,5960.00,0.30,0.00
52646.00,5952.00,0.38,0.00
52646.46,5952.00,0.46,0.00
52647.00,5952.00,0.54,0.00
52647.62,5952.00,0.62,0.00
52648.32,5952.00,0.70,0.00
52649.11,5952.00,0.78,0.00
52649.96,5952.00,0.86,0.00
52650.91,5952.00,0.94,0.00
52651.93,5952.00,1.02,0.00
52653.03,5952.00,1.10,0.00
52654.21,5952.00,1.18,0.00
52655.47,5952.00,1.26,0.00
52656.81,5952.00,1.34,0.00
52658.23,5952.00,1.42,0.00
52659.73,5952.00,1.50,0.00
52661.31,5952.00,1.58,0.00
52662.97,5952.00,1.66,0.00
52664.43,5952.00,1.46,0.00
52665.69,5952.00,1.26,0.00
52666.75,5952.00,1.06,0.00
52667.61,5952.00,0.86,0.00
52668.19,5952.00,0.58,0.00
52668.49,5952.00,0.30,0.00
52668.51,5952.00,0.02,0.00
52668.45,5952.00,-0.06,0.00
52668.31,5952.00,-0.14,0.00
52668.09,5952.00,-0.22,0.00
52667.79,5952.00,-0.30,0.00
52667.41,5952.00,-0.38,0.00
52666.95,5952.00,-0.46,0.00
52666.41,5952.00,-0.54,0.00
52665.79,5952.00,-0.62,0.00
52665.09,5952.00,-0.70,0.00
52664.31,5952.00,-0.78,0.00
52663.45,5952.00,-0.86,0.00
52662.51,5952.00,-0.94,0.00
52661.49,5952.00,-1.02,0.00
52660.39,5952.00,-1.10,0.00
52659.21,5952.00,-1.18,0.00
52657.95,5952.00,-1.26,0.00
52656.61,5952.00,-1.34,0.00
52655.18,5952.00,-1.42,0.00
52653.68,5952.00,-1.50,0.00
52652.11,5952.00,-1.58,0.00
52650.45,5952.00,-1.66,0.00
52648.71,5952.00,-1.74,0.00
52646.89,5952.00,-1.82,0.00
52644.99,5960.00,-1.90,0.00
52643.01,5960.00,-1.98,0.00
52640.95,5960.00,-2.06,0.00
52638.81,5960.00,-2.14,0.00
52636.59,5960.00,-2.22,0.00
52634.29,5960.00,-2.30,0.00
52631.91,5960.00,-2.38,0.00
52629.45,5968.00,-2.46,0.00
52626.91,5968.00,-2.54,0.00
52624.29,5968.00,-2.62,0.00
52621.59,5968.00,-2.70,0.00
52618.81,5968.00,-2.78,0.00
52615.95,5968.00,-2.86,0.00
52613.01,5968.00,-2.94,0.00
52609.99,5968.00,-3.02,0.00
52607.17,5968.00,-2.82,0.00
52604.27,5968.00,-2.90,0.00
